year,state,district,block,school_code,school_name,grade,subject,level,percentage,n_students,is_simulated
2008,West Bengal,West Bengal,Block 4,WESBLO0023,Govt Middle School Block 4 Colony 23,5,reading,story,53.2,225,True
2008,West Bengal,West Bengal,Block 5,WESBLO0024,Govt Elementary School Block 5 Ward 24,5,math,division,22.4,200,True
2008,West Bengal,West Bengal,Block 5,WESBLO0024,Govt Elementary School Block 5 Ward 24,5,reading,story,39.6,200,True
2008,West Bengal,West Bengal,Block 6,WESBLO0025,Govt Primary School Block 6 Basti 25,5,math,division,24.3,63,True
2008,West Bengal,West Bengal,Block 6,WESBLO0025,Govt Primary School Block 6 Basti 25,5,reading,story,55.1,63,True
2008,West Bengal,West Bengal,Block 7,WESBLO0026,Govt Upper Primary School Block 7 Khurd 26,5,math,division,35.1,101,True
2008,West Bengal,West Bengal,Block 7,WESBLO0026,Govt Upper Primary School Block 7 Khurd 26,5,reading,story,60.6,101,True
2008,West Bengal,West Bengal,Block 8,WESBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,5,math,division,20.1,133,True
2008,West Bengal,West Bengal,Block 8,WESBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,5,reading,story,45.8,133,True
2008,West Bengal,West Bengal,Block 9,WESBLO0028,Govt Middle School Block 9 Pura 28,5,math,division,18.8,168,True
2008,West Bengal,West Bengal,Block 9,WESBLO0028,Govt Middle School Block 9 Pura 28,5,reading,story,38.2,168,True
2008,West Bengal,West Bengal,Block 10,WESBLO0029,Govt Elementary School Block 10 Chak 29,5,math,division,19.9,157,True
2008,West Bengal,West Bengal,Block 10,WESBLO0029,Govt Elementary School Block 10 Chak 29,5,reading,story,35.7,157,True
2008,West Bengal,West Bengal,Block 1,WESBLO0030,Govt Primary School Block 1 Tola 30,5,math,division,28.1,183,True
2008,West Bengal,West Bengal,Block 1,WESBLO0030,Govt Primary School Block 1 Tola 30,5,reading,story,34.2,183,True
2008,West Bengal,West Bengal,Block 2,WESBLO0031,Govt Upper Primary School Block 2 Purwa 31,5,math,division,21.1,249,True
2008,West Bengal,West Bengal,Block 2,WESBLO0031,Govt Upper Primary School Block 2 Purwa 31,5,reading,story,70.5,249,True
2008,West Bengal,West Bengal,Block 3,WESBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,5,math,division,25.3,86,True
2008,West Bengal,West Bengal,Block 3,WESBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,5,reading,story,45.8,86,True
2008,West Bengal,West Bengal,Block 4,WESBLO0033,Govt Middle School Block 4 Colony 33,5,math,division,44.8,241,True
2008,West Bengal,West Bengal,Block 4,WESBLO0033,Govt Middle School Block 4 Colony 33,5,reading,story,55.3,241,True
2008,West Bengal,West Bengal,Block 5,WESBLO0034,Govt Elementary School Block 5 Ward 34,5,math,division,32.1,139,True
2008,West Bengal,West Bengal,Block 5,WESBLO0034,Govt Elementary School Block 5 Ward 34,5,reading,story,33.1,139,True
2008,West Bengal,West Bengal,Block 6,WESBLO0035,Govt Primary School Block 6 Basti 35,5,math,division,19.3,241,True
2008,West Bengal,West Bengal,Block 6,WESBLO0035,Govt Primary School Block 6 Basti 35,5,reading,story,58.4,241,True
2008,West Bengal,West Bengal,Block 7,WESBLO0036,Govt Upper Primary School Block 7 Khurd 36,5,math,division,36.7,151,True
2008,West Bengal,West Bengal,Block 7,WESBLO0036,Govt Upper Primary School Block 7 Khurd 36,5,reading,story,46.1,151,True
2008,West Bengal,West Bengal,Block 8,WESBLO0037,Panchayati Raj Primary School Block 8 Kalan 37,5,math,division,20.5,180,True
2008,West Bengal,West Bengal,Block 8,WESBLO0037,Panchayati Raj Primary School Block 8 Kalan 37,5,reading,story,51.4,180,True
2010,Assam,Assam,Block 1,ASSBLO0000,Govt Primary School Block 1 Tola 0,5,math,division,32.6,157,True
2010,Assam,Assam,Block 1,ASSBLO0000,Govt Primary School Block 1 Tola 0,5,reading,story,28.3,157,True
2010,Assam,Assam,Block 2,ASSBLO0001,Govt Upper Primary School Block 2 Purwa 1,5,math,division,25.3,138,True
2010,Assam,Assam,Block 2,ASSBLO0001,Govt Upper Primary School Block 2 Purwa 1,5,reading,story,51.7,138,True
2010,Assam,Assam,Block 3,ASSBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,5,math,division,22.5,70,True
2010,Assam,Assam,Block 3,ASSBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,5,reading,story,45.1,70,True
2010,Assam,Assam,Block 4,ASSBLO0003,Govt Middle School Block 4 Colony 3,5,math,division,19.9,59,True
2010,Assam,Assam,Block 4,ASSBLO0003,Govt Middle School Block 4 Colony 3,5,reading,story,25.9,59,True
2010,Assam,Assam,Block 5,ASSBLO0004,Govt Elementary School Block 5 Ward 4,5,math,division,19.7,188,True
2010,Assam,Assam,Block 5,ASSBLO0004,Govt Elementary School Block 5 Ward 4,5,reading,story,41.3,188,True
2010,Assam,Assam,Block 6,ASSBLO0005,Govt Primary School Block 6 Basti 5,5,math,division,17.5,46,True
2010,Assam,Assam,Block 6,ASSBLO0005,Govt Primary School Block 6 Basti 5,5,reading,story,38.6,46,True
2010,Assam,Assam,Block 7,ASSBLO0006,Govt Upper Primary School Block 7 Khurd 6,5,math,division,26.6,124,True
2010,Assam,Assam,Block 7,ASSBLO0006,Govt Upper Primary School Block 7 Khurd 6,5,reading,story,39.9,124,True
2010,Assam,Assam,Block 8,ASSBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,5,math,division,18.9,171,True
2010,Assam,Assam,Block 8,ASSBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,5,reading,story,43.4,171,True
2010,Assam,Assam,Block 9,ASSBLO0008,Govt Middle School Block 9 Pura 8,5,math,division,26.9,72,True
2010,Assam,Assam,Block 9,ASSBLO0008,Govt Middle School Block 9 Pura 8,5,reading,story,42.6,72,True
2010,Assam,Assam,Block 10,ASSBLO0009,Govt Elementary School Block 10 Chak 9,5,math,division,23.0,88,True
2010,Assam,Assam,Block 10,ASSBLO0009,Govt Elementary School Block 10 Chak 9,5,reading,story,51.2,88,True
2010,Assam,Assam,Block 1,ASSBLO0010,Govt Primary School Block 1 Tola 10,5,math,division,4.8,115,True
2010,Assam,Assam,Block 1,ASSBLO0010,Govt Primary School Block 1 Tola 10,5,reading,story,45.1,115,True
2010,Assam,Assam,Block 2,ASSBLO0011,Govt Upper Primary School Block 2 Purwa 11,5,math,division,22.5,249,True
2010,Assam,Assam,Block 2,ASSBLO0011,Govt Upper Primary School Block 2 Purwa 11,5,reading,story,44.1,249,True
2010,Assam,Assam,Block 3,ASSBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,5,math,division,28.6,174,True
2010,Assam,Assam,Block 3,ASSBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,5,reading,story,51.0,174,True
2010,Assam,Assam,Block 4,ASSBLO0013,Govt Middle School Block 4 Colony 13,5,math,division,27.0,162,True
2010,Assam,Assam,Block 4,ASSBLO0013,Govt Middle School Block 4 Colony 13,5,reading,story,40.3,162,True
2010,Assam,Assam,Block 5,ASSBLO0014,Govt Elementary School Block 5 Ward 14,5,math,division,29.5,191,True
2010,Assam,Assam,Block 5,ASSBLO0014,Govt Elementary School Block 5 Ward 14,5,reading,story,53.6,191,True
2010,Assam,Assam,Block 6,ASSBLO0015,Govt Primary School Block 6 Basti 15,5,math,division,28.4,220,True
2010,Assam,Assam,Block 6,ASSBLO0015,Govt Primary School Block 6 Basti 15,5,reading,story,34.7,220,True
2010,Assam,Assam,Block 7,ASSBLO0016,Govt Upper Primary School Block 7 Khurd 16,5,math,division,30.3,87,True
2010,Assam,Assam,Block 7,ASSBLO0016,Govt Upper Primary School Block 7 Khurd 16,5,reading,story,56.6,87,True
2010,Assam,Assam,Block 8,ASSBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,5,math,division,14.7,103,True
2010,Assam,Assam,Block 8,ASSBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,5,reading,story,40.6,103,True
2010,Assam,Assam,Block 9,ASSBLO0018,Govt Middle School Block 9 Pura 18,5,math,division,23.1,162,True
2010,Assam,Assam,Block 9,ASSBLO0018,Govt Middle School Block 9 Pura 18,5,reading,story,32.5,162,True
2010,Assam,Assam,Block 10,ASSBLO0019,Govt Elementary School Block 10 Chak 19,5,math,division,26.3,207,True
2010,Assam,Assam,Block 10,ASSBLO0019,Govt Elementary School Block 10 Chak 19,5,reading,story,47.8,207,True
2010,Assam,Assam,Block 1,ASSBLO0020,Govt Primary School Block 1 Tola 20,5,math,division,24.6,76,True
2010,Assam,Assam,Block 1,ASSBLO0020,Govt Primary School Block 1 Tola 20,5,reading,story,40.3,76,True
2010,Assam,Assam,Block 2,ASSBLO0021,Govt Upper Primary School Block 2 Purwa 21,5,math,division,35.9,146,True
2010,Assam,Assam,Block 2,ASSBLO0021,Govt Upper Primary School Block 2 Purwa 21,5,reading,story,34.5,146,True
2010,Assam,Assam,Block 3,ASSBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,5,math,division,22.7,129,True
2010,Assam,Assam,Block 3,ASSBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,5,reading,story,50.5,129,True
2010,Assam,Assam,Block 4,ASSBLO0023,Govt Middle School Block 4 Colony 23,5,math,division,9.1,109,True
2010,Assam,Assam,Block 4,ASSBLO0023,Govt Middle School Block 4 Colony 23,5,reading,story,30.8,109,True
2010,Assam,Assam,Block 5,ASSBLO0024,Govt Elementary School Block 5 Ward 24,5,math,division,22.9,51,True
2010,Assam,Assam,Block 5,ASSBLO0024,Govt Elementary School Block 5 Ward 24,5,reading,story,32.5,51,True
2010,Assam,Assam,Block 6,ASSBLO0025,Govt Primary School Block 6 Basti 25,5,math,division,19.1,87,True
2010,Assam,Assam,Block 6,ASSBLO0025,Govt Primary School Block 6 Basti 25,5,reading,story,48.6,87,True
2010,Assam,Assam,Block 7,ASSBLO0026,Govt Upper Primary School Block 7 Khurd 26,5,math,division,24.7,63,True
2010,Assam,Assam,Block 7,ASSBLO0026,Govt Upper Primary School Block 7 Khurd 26,5,reading,story,39.9,63,True
2010,Assam,Assam,Block 8,ASSBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,5,math,division,28.6,77,True
2010,Assam,Assam,Block 8,ASSBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,5,reading,story,46.9,77,True
2010,Assam,Assam,Block 9,ASSBLO0028,Govt Middle School Block 9 Pura 28,5,math,division,21.1,233,True
2010,Assam,Assam,Block 9,ASSBLO0028,Govt Middle School Block 9 Pura 28,5,reading,story,52.0,233,True
2010,Assam,Assam,Block 10,ASSBLO0029,Govt Elementary School Block 10 Chak 29,5,math,division,26.1,162,True
2010,Assam,Assam,Block 10,ASSBLO0029,Govt Elementary School Block 10 Chak 29,5,reading,story,30.0,162,True
2010,Assam,Assam,Block 1,ASSBLO0030,Govt Primary School Block 1 Tola 30,5,math,division,12.8,88,True
2010,Assam,Assam,Block 1,ASSBLO0030,Govt Primary School Block 1 Tola 30,5,reading,story,55.3,88,True
2010,Assam,Assam,Block 2,ASSBLO0031,Govt Upper Primary School Block 2 Purwa 31,5,math,division,31.8,133,True
2010,Assam,Assam,Block 2,ASSBLO0031,Govt Upper Primary School Block 2 Purwa 31,5,reading,story,45.2,133,True
2010,Assam,Assam,Block 3,ASSBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,5,math,division,20.7,66,True
2010,Assam,Assam,Block 3,ASSBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,5,reading,story,48.7,66,True
2010,Assam,Assam,Block 4,ASSBLO0033,Govt Middle School Block 4 Colony 33,5,math,division,19.3,42,True
2010,Assam,Assam,Block 4,ASSBLO0033,Govt Middle School Block 4 Colony 33,5,reading,story,44.7,42,True
2010,Assam,Assam,Block 5,ASSBLO0034,Govt Elementary School Block 5 Ward 34,5,math,division,17.5,228,True
2010,Assam,Assam,Block 5,ASSBLO0034,Govt Elementary School Block 5 Ward 34,5,reading,story,37.1,228,True
2010,Assam,Assam,Block 6,ASSBLO0035,Govt Primary School Block 6 Basti 35,5,math,division,11.9,82,True
2010,Assam,Assam,Block 6,ASSBLO0035,Govt Primary School Block 6 Basti 35,5,reading,story,33.0,82,True
2010,Assam,Assam,Block 7,ASSBLO0036,Govt Upper Primary School Block 7 Khurd 36,5,math,division,29.2,222,True
2010,Assam,Assam,Block 7,ASSBLO0036,Govt Upper Primary School Block 7 Khurd 36,5,reading,story,58.9,222,True
2010,Assam,Assam,Block 8,ASSBLO0037,Panchayati Raj Primary School Block 8 Kalan 37,5,math,division,35.4,143,True
2010,Assam,Assam,Block 8,ASSBLO0037,Panchayati Raj Primary School Block 8 Kalan 37,5,reading,story,28.0,143,True
2010,Assam,Assam,Block 9,ASSBLO0038,Govt Middle School Block 9 Pura 38,5,math,division,35.4,194,True
2010,Assam,Assam,Block 9,ASSBLO0038,Govt Middle School Block 9 Pura 38,5,reading,story,38.5,194,True
2010,Assam,Assam,Block 10,ASSBLO0039,Govt Elementary School Block 10 Chak 39,5,math,division,23.5,49,True
2010,Assam,Assam,Block 10,ASSBLO0039,Govt Elementary School Block 10 Chak 39,5,reading,story,24.5,49,True
2010,Bihar,Bihar,Muzaffarpur Sadar,BIHMUZ0000,Govt Primary School Muzaffarpur Sadar Tola 0,5,math,division,38.2,175,True
2010,Bihar,Bihar,Muzaffarpur Sadar,BIHMUZ0000,Govt Primary School Muzaffarpur Sadar Tola 0,5,reading,story,60.3,175,True
2010,Bihar,Bihar,Kanti,BIHKAN0001,Govt Upper Primary School Kanti Purwa 1,5,math,division,57.5,149,True
2010,Bihar,Bihar,Kanti,BIHKAN0001,Govt Upper Primary School Kanti Purwa 1,5,reading,story,70.2,149,True
2010,Bihar,Bihar,Minapur,BIHMIN0002,Panchayati Raj Primary School Minapur Nagar 2,5,math,division,41.6,210,True
2010,Bihar,Bihar,Minapur,BIHMIN0002,Panchayati Raj Primary School Minapur Nagar 2,5,reading,story,44.3,210,True
2010,Bihar,Bihar,Motipur,BIHMOT0003,Govt Middle School Motipur Colony 3,5,math,division,47.8,185,True
2010,Bihar,Bihar,Motipur,BIHMOT0003,Govt Middle School Motipur Colony 3,5,reading,story,50.9,185,True
2010,Bihar,Bihar,Sakra,BIHSAK0004,Govt Elementary School Sakra Ward 4,5,math,division,32.4,91,True
2010,Bihar,Bihar,Sakra,BIHSAK0004,Govt Elementary School Sakra Ward 4,5,reading,story,63.3,91,True
2010,Bihar,Bihar,Bochaha,BIHBOC0005,Govt Primary School Bochaha Basti 5,5,math,division,38.1,57,True
2010,Bihar,Bihar,Bochaha,BIHBOC0005,Govt Primary School Bochaha Basti 5,5,reading,story,51.2,57,True
2010,Bihar,Bihar,Aurai,BIHAUR0006,Govt Upper Primary School Aurai Khurd 6,5,math,division,63.9,77,True
2010,Bihar,Bihar,Aurai,BIHAUR0006,Govt Upper Primary School Aurai Khurd 6,5,reading,story,65.1,77,True
2010,Bihar,Bihar,Paroo,BIHPAR0007,Panchayati Raj Primary School Paroo Kalan 7,5,math,division,58.4,151,True
2010,Bihar,Bihar,Paroo,BIHPAR0007,Panchayati Raj Primary School Paroo Kalan 7,5,reading,story,44.0,151,True
2010,Bihar,Bihar,Gaighat,BIHGAI0008,Govt Middle School Gaighat Pura 8,5,math,division,51.4,43,True
2010,Bihar,Bihar,Gaighat,BIHGAI0008,Govt Middle School Gaighat Pura 8,5,reading,story,59.7,43,True
2010,Bihar,Bihar,Sahebganj,BIHSAH0009,Govt Elementary School Sahebganj Chak 9,5,math,division,56.2,190,True
2010,Bihar,Bihar,Sahebganj,BIHSAH0009,Govt Elementary School Sahebganj Chak 9,5,reading,story,48.5,190,True
2010,Bihar,Bihar,Muzaffarpur Sadar,BIHMUZ0010,Govt Primary School Muzaffarpur Sadar Tola 10,5,math,division,57.1,243,True
2010,Bihar,Bihar,Muzaffarpur Sadar,BIHMUZ0010,Govt Primary School Muzaffarpur Sadar Tola 10,5,reading,story,64.5,243,True
2010,Bihar,Bihar,Kanti,BIHKAN0011,Govt Upper Primary School Kanti Purwa 11,5,math,division,65.3,54,True
2010,Bihar,Bihar,Kanti,BIHKAN0011,Govt Upper Primary School Kanti Purwa 11,5,reading,story,21.3,54,True
2010,Bihar,Bihar,Minapur,BIHMIN0012,Panchayati Raj Primary School Minapur Nagar 12,5,math,division,43.6,218,True
2010,Bihar,Bihar,Minapur,BIHMIN0012,Panchayati Raj Primary School Minapur Nagar 12,5,reading,story,70.2,218,True
2010,Bihar,Bihar,Motipur,BIHMOT0013,Govt Middle School Motipur Colony 13,5,math,division,33.4,145,True
2010,Bihar,Bihar,Motipur,BIHMOT0013,Govt Middle School Motipur Colony 13,5,reading,story,44.8,145,True
2010,Bihar,Bihar,Sakra,BIHSAK0014,Govt Elementary School Sakra Ward 14,5,math,division,63.3,72,True
2010,Bihar,Bihar,Sakra,BIHSAK0014,Govt Elementary School Sakra Ward 14,5,reading,story,34.8,72,True
2010,Bihar,Bihar,Bochaha,BIHBOC0015,Govt Primary School Bochaha Basti 15,5,math,division,50.3,150,True
2010,Bihar,Bihar,Bochaha,BIHBOC0015,Govt Primary School Bochaha Basti 15,5,reading,story,43.6,150,True
2010,Bihar,Bihar,Aurai,BIHAUR0016,Govt Upper Primary School Aurai Khurd 16,5,math,division,44.0,139,True
2010,Bihar,Bihar,Aurai,BIHAUR0016,Govt Upper Primary School Aurai Khurd 16,5,reading,story,45.7,139,True
2010,Bihar,Bihar,Paroo,BIHPAR0017,Panchayati Raj Primary School Paroo Kalan 17,5,math,division,59.8,44,True
2010,Bihar,Bihar,Paroo,BIHPAR0017,Panchayati Raj Primary School Paroo Kalan 17,5,reading,story,37.3,44,True
2010,Bihar,Bihar,Gaighat,BIHGAI0018,Govt Middle School Gaighat Pura 18,5,math,division,46.2,117,True
2010,Bihar,Bihar,Gaighat,BIHGAI0018,Govt Middle School Gaighat Pura 18,5,reading,story,47.5,117,True
2010,Bihar,Bihar,Sahebganj,BIHSAH0019,Govt Elementary School Sahebganj Chak 19,5,math,division,34.8,149,True
2010,Bihar,Bihar,Sahebganj,BIHSAH0019,Govt Elementary School Sahebganj Chak 19,5,reading,story,77.2,149,True
2010,Bihar,Bihar,Muzaffarpur Sadar,BIHMUZ0020,Govt Primary School Muzaffarpur Sadar Tola 20,5,math,division,50.6,194,True
2010,Bihar,Bihar,Muzaffarpur Sadar,BIHMUZ0020,Govt Primary School Muzaffarpur Sadar Tola 20,5,reading,story,44.0,194,True
2010,Bihar,Bihar,Kanti,BIHKAN0021,Govt Upper Primary School Kanti Purwa 21,5,math,division,41.4,204,True
2010,Bihar,Bihar,Kanti,BIHKAN0021,Govt Upper Primary School Kanti Purwa 21,5,reading,story,42.6,204,True
2010,Bihar,Bihar,Minapur,BIHMIN0022,Panchayati Raj Primary School Minapur Nagar 22,5,math,division,52.1,90,True
2010,Bihar,Bihar,Minapur,BIHMIN0022,Panchayati Raj Primary School Minapur Nagar 22,5,reading,story,43.2,90,True
2010,Bihar,Bihar,Motipur,BIHMOT0023,Govt Middle School Motipur Colony 23,5,math,division,46.4,175,True
2010,Bihar,Bihar,Motipur,BIHMOT0023,Govt Middle School Motipur Colony 23,5,reading,story,36.3,175,True
2010,Bihar,Bihar,Sakra,BIHSAK0024,Govt Elementary School Sakra Ward 24,5,math,division,42.0,247,True
2010,Bihar,Bihar,Sakra,BIHSAK0024,Govt Elementary School Sakra Ward 24,5,reading,story,47.0,247,True
2010,Bihar,Bihar,Bochaha,BIHBOC0025,Govt Primary School Bochaha Basti 25,5,math,division,75.0,105,True
2010,Bihar,Bihar,Bochaha,BIHBOC0025,Govt Primary School Bochaha Basti 25,5,reading,story,58.6,105,True
2010,Bihar,Bihar,Aurai,BIHAUR0026,Govt Upper Primary School Aurai Khurd 26,5,math,division,53.9,54,True
2010,Bihar,Bihar,Aurai,BIHAUR0026,Govt Upper Primary School Aurai Khurd 26,5,reading,story,36.6,54,True
2010,Bihar,Bihar,Paroo,BIHPAR0027,Panchayati Raj Primary School Paroo Kalan 27,5,math,division,53.6,45,True
2010,Bihar,Bihar,Paroo,BIHPAR0027,Panchayati Raj Primary School Paroo Kalan 27,5,reading,story,45.6,45,True
2010,Bihar,Bihar,Gaighat,BIHGAI0028,Govt Middle School Gaighat Pura 28,5,math,division,61.9,217,True
2010,Bihar,Bihar,Gaighat,BIHGAI0028,Govt Middle School Gaighat Pura 28,5,reading,story,43.5,217,True
2010,Bihar,Bihar,Sahebganj,BIHSAH0029,Govt Elementary School Sahebganj Chak 29,5,math,division,44.0,92,True
2010,Bihar,Bihar,Sahebganj,BIHSAH0029,Govt Elementary School Sahebganj Chak 29,5,reading,story,59.9,92,True
2010,Bihar,Bihar,Muzaffarpur Sadar,BIHMUZ0030,Govt Primary School Muzaffarpur Sadar Tola 30,5,math,division,43.3,176,True
2010,Bihar,Bihar,Muzaffarpur Sadar,BIHMUZ0030,Govt Primary School Muzaffarpur Sadar Tola 30,5,reading,story,54.6,176,True
2010,Bihar,Bihar,Kanti,BIHKAN0031,Govt Upper Primary School Kanti Purwa 31,5,math,division,42.2,96,True
2010,Bihar,Bihar,Kanti,BIHKAN0031,Govt Upper Primary School Kanti Purwa 31,5,reading,story,63.7,96,True
2010,Bihar,Bihar,Minapur,BIHMIN0032,Panchayati Raj Primary School Minapur Nagar 32,5,math,division,53.9,72,True
2010,Bihar,Bihar,Minapur,BIHMIN0032,Panchayati Raj Primary School Minapur Nagar 32,5,reading,story,56.8,72,True
2010,Bihar,Bihar,Motipur,BIHMOT0033,Govt Middle School Motipur Colony 33,5,math,division,60.6,84,True
2010,Bihar,Bihar,Motipur,BIHMOT0033,Govt Middle School Motipur Colony 33,5,reading,story,55.1,84,True
2010,Bihar,Bihar,Sakra,BIHSAK0034,Govt Elementary School Sakra Ward 34,5,math,division,47.3,132,True
2010,Bihar,Bihar,Sakra,BIHSAK0034,Govt Elementary School Sakra Ward 34,5,reading,story,59.2,132,True
2010,Bihar,Bihar,Bochaha,BIHBOC0035,Govt Primary School Bochaha Basti 35,5,math,division,34.9,183,True
2010,Bihar,Bihar,Bochaha,BIHBOC0035,Govt Primary School Bochaha Basti 35,5,reading,story,67.1,183,True
2010,Bihar,Bihar,Aurai,BIHAUR0036,Govt Upper Primary School Aurai Khurd 36,5,math,division,28.3,169,True
2010,Bihar,Bihar,Aurai,BIHAUR0036,Govt Upper Primary School Aurai Khurd 36,5,reading,story,60.5,169,True
2010,Bihar,Bihar,Paroo,BIHPAR0037,Panchayati Raj Primary School Paroo Kalan 37,5,math,division,56.9,134,True
2010,Bihar,Bihar,Paroo,BIHPAR0037,Panchayati Raj Primary School Paroo Kalan 37,5,reading,story,59.9,134,True
2010,Bihar,Bihar,Gaighat,BIHGAI0038,Govt Middle School Gaighat Pura 38,5,math,division,44.3,92,True
2010,Bihar,Bihar,Gaighat,BIHGAI0038,Govt Middle School Gaighat Pura 38,5,reading,story,58.3,92,True
2010,Bihar,Bihar,Sahebganj,BIHSAH0039,Govt Elementary School Sahebganj Chak 39,5,math,division,41.6,217,True
2010,Bihar,Bihar,Sahebganj,BIHSAH0039,Govt Elementary School Sahebganj Chak 39,5,reading,story,54.4,217,True
2010,Bihar,Bihar,Muzaffarpur Sadar,BIHMUZ0040,Govt Primary School Muzaffarpur Sadar Tola 40,5,math,division,53.4,151,True
2010,Bihar,Bihar,Muzaffarpur Sadar,BIHMUZ0040,Govt Primary School Muzaffarpur Sadar Tola 40,5,reading,story,48.7,151,True
2010,Chhattisgarh,Chhattisgarh,Block 1,CHHBLO0000,Govt Primary School Block 1 Tola 0,5,math,division,25.6,128,True
